ID,viewpoint,variation,direction,run,file_id
42,90,wsf,1,0,042:90:1:0:wsf
42,90,txt,1,0,042:90:1:0:txt
42,90,nm,1,1,042:90:1:1:nm
42,90,nm,1,0,042:90:1:0:nm
42,90,cl,1,0,042:90:1:0:cl
42,90,bg,1,0,042:90:1:0:bg
42,90,wss,0,0,042:90:0:0:wss
42,90,wsf,0,0,042:90:0:0:wsf
42,90,txt,0,0,042:90:0:0:txt
42,90,ph,0,0,042:90:0:0:ph
42,90,nm,0,1,042:90:0:1:nm
42,90,nm,0,0,042:90:0:0:nm
42,90,cl,0,0,042:90:0:0:cl
42,90,bg,0,0,042:90:0:0:bg
42,45,wss,1,0,042:45:1:0:wss
42,45,wsf,1,0,042:45:1:0:wsf
42,45,txt,1,0,042:45:1:0:txt
42,45,ph,1,0,042:45:1:0:ph
42,45,nm,1,1,042:45:1:1:nm
42,45,nm,1,0,042:45:1:0:nm
42,45,cl,1,0,042:45:1:0:cl
42,45,wss,0,0,042:45:0:0:wss
43,0,bg,0,0,043:00:0:0:bg
43,0,cl,0,0,043:00:0:0:cl
43,45,nm,1,0,043:45:1:0:nm
43,45,wss,0,0,043:45:0:0:wss
43,45,wsf,0,0,043:45:0:0:wsf
43,45,txt,0,0,043:45:0:0:txt
43,45,ph,0,0,043:45:0:0:ph
43,45,nm,0,1,043:45:0:1:nm
43,45,nm,0,0,043:45:0:0:nm
43,45,cl,0,0,043:45:0:0:cl
43,45,bg,0,0,043:45:0:0:bg
43,0,wss,1,0,043:00:1:0:wss
43,0,wsf,1,0,043:00:1:0:wsf
43,0,txt,1,0,043:00:1:0:txt
43,0,ph,1,0,043:00:1:0:ph
43,0,nm,1,1,043:00:1:1:nm
43,0,nm,1,0,043:00:1:0:nm
43,0,cl,1,0,043:00:1:0:cl
43,0,bg,1,0,043:00:1:0:bg
43,0,wss,0,0,043:00:0:0:wss
43,0,wsf,0,0,043:00:0:0:wsf
43,0,txt,0,0,043:00:0:0:txt
43,45,bg,1,0,043:45:1:0:bg
43,0,ph,0,0,043:00:0:0:ph
43,45,cl,1,0,043:45:1:0:cl
43,45,ph,1,0,043:45:1:0:ph
43,90,wss,1,0,043:90:1:0:wss
43,90,wsf,1,0,043:90:1:0:wsf
43,90,txt,1,0,043:90:1:0:txt
43,90,ph,1,0,043:90:1:0:ph
43,90,nm,1,1,043:90:1:1:nm
43,90,nm,1,0,043:90:1:0:nm
43,90,cl,1,0,043:90:1:0:cl
43,90,bg,1,0,043:90:1:0:bg
43,90,wss,0,0,043:90:0:0:wss
43,90,wsf,0,0,043:90:0:0:wsf
43,90,txt,0,0,043:90:0:0:txt
43,90,ph,0,0,043:90:0:0:ph
43,90,nm,0,1,043:90:0:1:nm
43,90,nm,0,0,043:90:0:0:nm
43,90,cl,0,0,043:90:0:0:cl
43,90,bg,0,0,043:90:0:0:bg
43,45,wss,1,0,043:45:1:0:wss
43,45,wsf,1,0,043:45:1:0:wsf
43,45,txt,1,0,043:45:1:0:txt
43,45,nm,1,1,043:45:1:1:nm
43,0,nm,0,0,043:00:0:0:nm
43,0,nm,0,1,043:00:0:1:nm
44,0,ph,0,0,044:00:0:0:ph
44,45,nm,1,1,044:45:1:1:nm
44,45,ph,1,0,044:45:1:0:ph
44,45,txt,1,0,044:45:1:0:txt
44,45,wsf,1,0,044:45:1:0:wsf
44,45,wss,1,0,044:45:1:0:wss
44,90,bg,0,0,044:90:0:0:bg
44,90,cl,0,0,044:90:0:0:cl
44,90,nm,0,0,044:90:0:0:nm
44,90,nm,0,1,044:90:0:1:nm
44,90,ph,0,0,044:90:0:0:ph
44,90,txt,0,0,044:90:0:0:txt
44,90,wsf,0,0,044:90:0:0:wsf
44,90,wss,0,0,044:90:0:0:wss
44,90,bg,1,0,044:90:1:0:bg
44,90,cl,1,0,044:90:1:0:cl
44,90,nm,1,0,044:90:1:0:nm
44,90,nm,1,1,044:90:1:1:nm
44,90,ph,1,0,044:90:1:0:ph
44,90,txt,1,0,044:90:1:0:txt
44,90,wsf,1,0,044:90:1:0:wsf
44,0,bg,0,0,044:00:0:0:bg
44,45,nm,1,0,044:45:1:0:nm
44,0,nm,0,1,044:00:0:1:nm
44,90,wss,1,0,044:90:1:0:wss
44,45,cl,1,0,044:45:1:0:cl
44,0,cl,0,0,044:00:0:0:cl
44,0,txt,0,0,044:00:0:0:txt
44,0,wsf,0,0,044:00:0:0:wsf
44,0,wss,0,0,044:00:0:0:wss
44,0,bg,1,0,044:00:1:0:bg
44,0,cl,1,0,044:00:1:0:cl
44,0,nm,1,0,044:00:1:0:nm
44,0,nm,1,1,044:00:1:1:nm
44,0,ph,1,0,044:00:1:0:ph
44,0,txt,1,0,044:00:1:0:txt
44,0,wsf,1,0,044:00:1:0:wsf
44,0,wss,1,0,044:00:1:0:wss
44,45,bg,0,0,044:45:0:0:bg
44,45,cl,0,0,044:45:0:0:cl
44,45,nm,0,0,044:45:0:0:nm
44,45,nm,0,1,044:45:0:1:nm
44,45,ph,0,0,044:45:0:0:ph
44,45,txt,0,0,044:45:0:0:txt
44,45,wsf,0,0,044:45:0:0:wsf
44,45,wss,0,0,044:45:0:0:wss
44,45,bg,1,0,044:45:1:0:bg
44,0,nm,0,0,044:00:0:0:nm
45,0,nm,0,0,045:00:0:0:nm
45,0,nm,0,1,045:00:0:1:nm
45,90,wss,1,0,045:90:1:0:wss
45,45,wsf,0,0,045:45:0:0:wsf
45,45,txt,0,0,045:45:0:0:txt
45,45,ph,0,0,045:45:0:0:ph
45,45,nm,0,1,045:45:0:1:nm
45,45,nm,0,0,045:45:0:0:nm
45,45,cl,0,0,045:45:0:0:cl
45,45,bg,0,0,045:45:0:0:bg
45,0,wss,1,0,045:00:1:0:wss
45,0,wsf,1,0,045:00:1:0:wsf
45,0,txt,1,0,045:00:1:0:txt
45,0,ph,1,0,045:00:1:0:ph
45,0,nm,1,1,045:00:1:1:nm
45,0,nm,1,0,045:00:1:0:nm
45,0,cl,1,0,045:00:1:0:cl
45,0,bg,1,0,045:00:1:0:bg
45,0,wss,0,0,045:00:0:0:wss
45,0,wsf,0,0,045:00:0:0:wsf
45,0,txt,0,0,045:00:0:0:txt
45,0,ph,0,0,045:00:0:0:ph
45,45,wss,0,0,045:45:0:0:wss
45,45,bg,1,0,045:45:1:0:bg
45,45,cl,1,0,045:45:1:0:cl
45,45,nm,1,0,045:45:1:0:nm
45,90,wsf,1,0,045:90:1:0:wsf
45,90,txt,1,0,045:90:1:0:txt
45,90,ph,1,0,045:90:1:0:ph
45,90,nm,1,1,045:90:1:1:nm
45,90,nm,1,0,045:90:1:0:nm
45,90,cl,1,0,045:90:1:0:cl
45,90,bg,1,0,045:90:1:0:bg
45,90,wss,0,0,045:90:0:0:wss
45,90,wsf,0,0,045:90:0:0:wsf
45,0,cl,0,0,045:00:0:0:cl
45,90,txt,0,0,045:90:0:0:txt
45,90,nm,0,1,045:90:0:1:nm
45,90,nm,0,0,045:90:0:0:nm
45,90,cl,0,0,045:90:0:0:cl
45,90,bg,0,0,045:90:0:0:bg
45,45,wss,1,0,045:45:1:0:wss
45,45,wsf,1,0,045:45:1:0:wsf
45,45,txt,1,0,045:45:1:0:txt
45,45,ph,1,0,045:45:1:0:ph
45,45,nm,1,1,045:45:1:1:nm
45,90,ph,0,0,045:90:0:0:ph
45,0,bg,0,0,045:00:0:0:bg
46,0,bg,0,0,046:00:0:0:bg
46,90,wsf,1,0,046:90:1:0:wsf
46,45,cl,1,0,046:45:1:0:cl
46,45,nm,1,0,046:45:1:0:nm
46,45,nm,1,1,046:45:1:1:nm
46,45,ph,1,0,046:45:1:0:ph
46,45,txt,1,0,046:45:1:0:txt
46,45,wsf,1,0,046:45:1:0:wsf
46,45,wss,1,0,046:45:1:0:wss
46,90,bg,0,0,046:90:0:0:bg
46,90,cl,0,0,046:90:0:0:cl
46,45,bg,1,0,046:45:1:0:bg
46,90,nm,0,0,046:90:0:0:nm
46,90,ph,0,0,046:90:0:0:ph
46,90,txt,0,0,046:90:0:0:txt
46,90,wsf,0,0,046:90:0:0:wsf
46,90,wss,0,0,046:90:0:0:wss
46,90,bg,1,0,046:90:1:0:bg
46,90,cl,1,0,046:90:1:0:cl
46,90,nm,1,0,046:90:1:0:nm
46,90,nm,1,1,046:90:1:1:nm
46,90,ph,1,0,046:90:1:0:ph
46,90,nm,0,1,046:90:0:1:nm
46,90,txt,1,0,046:90:1:0:txt
46,45,wss,0,0,046:45:0:0:wss
46,45,txt,0,0,046:45:0:0:txt
46,0,cl,0,0,046:00:0:0:cl
46,0,nm,0,0,046:00:0:0:nm
46,0,nm,0,1,046:00:0:1:nm
46,0,ph,0,0,046:00:0:0:ph
46,0,txt,0,0,046:00:0:0:txt
46,0,wsf,0,0,046:00:0:0:wsf
46,0,wss,0,0,046:00:0:0:wss
46,0,bg,1,0,046:00:1:0:bg
46,0,cl,1,0,046:00:1:0:cl
46,45,wsf,0,0,046:45:0:0:wsf
46,0,nm,1,0,046:00:1:0:nm
46,0,ph,1,0,046:00:1:0:ph
46,0,txt,1,0,046:00:1:0:txt
46,0,wsf,1,0,046:00:1:0:wsf
46,0,wss,1,0,046:00:1:0:wss
46,45,bg,0,0,046:45:0:0:bg
46,45,cl,0,0,046:45:0:0:cl
46,45,nm,0,0,046:45:0:0:nm
46,45,nm,0,1,046:45:0:1:nm
46,45,ph,0,0,046:45:0:0:ph
46,0,nm,1,1,046:00:1:1:nm
46,90,wss,1,0,046:90:1:0:wss
47,90,wsf,1,0,047:90:1:0:wsf
47,0,bg,0,0,047:00:0:0:bg
47,45,nm,1,0,047:45:1:0:nm
47,45,nm,1,1,047:45:1:1:nm
47,45,ph,1,0,047:45:1:0:ph
47,45,txt,1,0,047:45:1:0:txt
47,45,wsf,1,0,047:45:1:0:wsf
47,45,wss,1,0,047:45:1:0:wss
47,90,bg,0,0,047:90:0:0:bg
47,90,cl,0,0,047:90:0:0:cl
47,90,nm,0,0,047:90:0:0:nm
47,45,bg,1,0,047:45:1:0:bg
47,90,nm,0,1,047:90:0:1:nm
47,90,txt,0,0,047:90:0:0:txt
47,90,wsf,0,0,047:90:0:0:wsf
47,90,wss,0,0,047:90:0:0:wss
47,90,bg,1,0,047:90:1:0:bg
47,90,cl,1,0,047:90:1:0:cl
47,90,nm,1,0,047:90:1:0:nm
47,90,nm,1,1,047:90:1:1:nm
47,90,ph,1,0,047:90:1:0:ph
47,90,txt,1,0,047:90:1:0:txt
47,90,ph,0,0,047:90:0:0:ph
47,90,wss,1,0,047:90:1:0:wss
47,45,wss,0,0,047:45:0:0:wss
47,45,txt,0,0,047:45:0:0:txt
47,0,cl,0,0,047:00:0:0:cl
47,0,nm,0,0,047:00:0:0:nm
47,0,nm,0,1,047:00:0:1:nm
47,0,ph,0,0,047:00:0:0:ph
47,0,txt,0,0,047:00:0:0:txt
47,0,wsf,0,0,047:00:0:0:wsf
47,0,wss,0,0,047:00:0:0:wss
47,0,bg,1,0,047:00:1:0:bg
47,0,cl,1,0,047:00:1:0:cl
47,45,wsf,0,0,047:45:0:0:wsf
47,0,nm,1,0,047:00:1:0:nm
47,0,ph,1,0,047:00:1:0:ph
47,0,txt,1,0,047:00:1:0:txt
47,0,wsf,1,0,047:00:1:0:wsf
47,0,wss,1,0,047:00:1:0:wss
47,45,bg,0,0,047:45:0:0:bg
47,45,cl,0,0,047:45:0:0:cl
47,45,nm,0,0,047:45:0:0:nm
47,45,nm,0,1,047:45:0:1:nm
47,45,ph,0,0,047:45:0:0:ph
47,0,nm,1,1,047:00:1:1:nm
47,45,cl,1,0,047:45:1:0:cl
48,0,cl,0,0,048:00:0:0:cl
48,90,txt,1,0,048:90:1:0:txt
48,45,txt,0,0,048:45:0:0:txt
48,45,ph,0,0,048:45:0:0:ph
48,45,nm,0,1,048:45:0:1:nm
48,45,nm,0,0,048:45:0:0:nm
48,45,cl,0,0,048:45:0:0:cl
48,45,bg,0,0,048:45:0:0:bg
48,0,wss,1,0,048:00:1:0:wss
48,0,wsf,1,0,048:00:1:0:wsf
48,0,txt,1,0,048:00:1:0:txt
48,0,ph,1,0,048:00:1:0:ph
48,0,nm,1,1,048:00:1:1:nm
48,0,nm,1,0,048:00:1:0:nm
48,0,cl,1,0,048:00:1:0:cl
48,0,bg,1,0,048:00:1:0:bg
48,0,wss,0,0,048:00:0:0:wss
48,0,wsf,0,0,048:00:0:0:wsf
48,0,txt,0,0,048:00:0:0:txt
48,0,ph,0,0,048:00:0:0:ph
48,0,nm,0,1,048:00:0:1:nm
48,0,nm,0,0,048:00:0:0:nm
48,0,bg,0,0,048:00:0:0:bg
48,45,wsf,0,0,048:45:0:0:wsf
48,90,wsf,1,0,048:90:1:0:wsf
48,45,wss,0,0,048:45:0:0:wss
48,45,bg,1,0,048:45:1:0:bg
48,90,wss,1,0,048:90:1:0:wss
48,90,ph,1,0,048:90:1:0:ph
48,90,nm,1,1,048:90:1:1:nm
48,90,nm,1,0,048:90:1:0:nm
48,90,cl,1,0,048:90:1:0:cl
48,90,bg,1,0,048:90:1:0:bg
48,90,wss,0,0,048:90:0:0:wss
48,90,wsf,0,0,048:90:0:0:wsf
48,90,txt,0,0,048:90:0:0:txt
48,90,ph,0,0,048:90:0:0:ph
48,90,nm,0,1,048:90:0:1:nm
48,90,nm,0,0,048:90:0:0:nm
48,90,cl,0,0,048:90:0:0:cl
48,90,bg,0,0,048:90:0:0:bg
48,45,wss,1,0,048:45:1:0:wss
48,45,wsf,1,0,048:45:1:0:wsf
48,45,txt,1,0,048:45:1:0:txt
48,45,ph,1,0,048:45:1:0:ph
48,45,nm,1,1,048:45:1:1:nm
48,45,nm,1,0,048:45:1:0:nm
48,45,cl,1,0,048:45:1:0:cl
49,0,cl,0,0,049:00:0:0:cl
49,0,bg,0,0,049:00:0:0:bg
49,0,nm,0,0,049:00:0:0:nm
49,0,ph,0,0,049:00:0:0:ph
49,45,bg,1,0,049:45:1:0:bg
49,45,wss,0,0,049:45:0:0:wss
49,45,wsf,0,0,049:45:0:0:wsf
49,45,txt,0,0,049:45:0:0:txt
49,45,ph,0,0,049:45:0:0:ph
49,45,nm,0,1,049:45:0:1:nm
49,45,nm,0,0,049:45:0:0:nm
49,45,cl,0,0,049:45:0:0:cl
49,45,bg,0,0,049:45:0:0:bg
49,0,wss,1,0,049:00:1:0:wss
49,0,wsf,1,0,049:00:1:0:wsf
49,0,txt,1,0,049:00:1:0:txt
49,0,ph,1,0,049:00:1:0:ph
49,0,nm,1,1,049:00:1:1:nm
49,0,nm,1,0,049:00:1:0:nm
49,0,cl,1,0,049:00:1:0:cl
49,0,bg,1,0,049:00:1:0:bg
49,0,wss,0,0,049:00:0:0:wss
49,0,wsf,0,0,049:00:0:0:wsf
49,45,cl,1,0,049:45:1:0:cl
49,45,nm,1,0,049:45:1:0:nm
49,0,nm,0,1,049:00:0:1:nm
49,45,nm,1,1,049:45:1:1:nm
49,90,wss,1,0,049:90:1:0:wss
49,90,wsf,1,0,049:90:1:0:wsf
49,90,txt,1,0,049:90:1:0:txt
49,90,ph,1,0,049:90:1:0:ph
49,90,nm,1,1,049:90:1:1:nm
49,90,nm,1,0,049:90:1:0:nm
49,90,cl,1,0,049:90:1:0:cl
49,90,bg,1,0,049:90:1:0:bg
49,90,wss,0,0,049:90:0:0:wss
49,0,txt,0,0,049:00:0:0:txt
49,90,wsf,0,0,049:90:0:0:wsf
49,90,ph,0,0,049:90:0:0:ph
49,90,nm,0,1,049:90:0:1:nm
49,90,nm,0,0,049:90:0:0:nm
49,90,cl,0,0,049:90:0:0:cl
49,90,bg,0,0,049:90:0:0:bg
49,45,wss,1,0,049:45:1:0:wss
49,45,wsf,1,0,049:45:1:0:wsf
49,45,txt,1,0,049:45:1:0:txt
49,45,ph,1,0,049:45:1:0:ph
49,90,txt,0,0,049:90:0:0:txt
50,0,cl,0,0,050:00:0:0:cl
50,0,ph,0,0,050:00:0:0:ph
50,0,nm,0,0,050:00:0:0:nm
50,45,wss,0,0,050:45:0:0:wss
50,45,wsf,0,0,050:45:0:0:wsf
50,45,txt,0,0,050:45:0:0:txt
50,45,ph,0,0,050:45:0:0:ph
50,45,nm,0,1,050:45:0:1:nm
50,45,nm,0,0,050:45:0:0:nm
50,45,cl,0,0,050:45:0:0:cl
50,45,bg,0,0,050:45:0:0:bg
50,0,wss,1,0,050:00:1:0:wss
50,0,wsf,1,0,050:00:1:0:wsf
50,0,txt,1,0,050:00:1:0:txt
50,0,ph,1,0,050:00:1:0:ph
50,0,nm,1,1,050:00:1:1:nm
50,0,nm,1,0,050:00:1:0:nm
50,0,cl,1,0,050:00:1:0:cl
50,0,bg,1,0,050:00:1:0:bg
50,0,wss,0,0,050:00:0:0:wss
50,0,wsf,0,0,050:00:0:0:wsf
50,0,txt,0,0,050:00:0:0:txt
50,45,bg,1,0,050:45:1:0:bg
50,45,cl,1,0,050:45:1:0:cl
50,45,nm,1,0,050:45:1:0:nm
50,45,nm,1,1,050:45:1:1:nm
50,90,wss,1,0,050:90:1:0:wss
50,90,wsf,1,0,050:90:1:0:wsf
50,90,txt,1,0,050:90:1:0:txt
50,90,ph,1,0,050:90:1:0:ph
50,90,nm,1,1,050:90:1:1:nm
50,90,nm,1,0,050:90:1:0:nm
50,90,cl,1,0,050:90:1:0:cl
50,90,bg,1,0,050:90:1:0:bg
50,90,wss,0,0,050:90:0:0:wss
50,0,bg,0,0,050:00:0:0:bg
50,90,wsf,0,0,050:90:0:0:wsf
50,90,ph,0,0,050:90:0:0:ph
50,90,nm,0,1,050:90:0:1:nm
50,90,nm,0,0,050:90:0:0:nm
50,90,cl,0,0,050:90:0:0:cl
50,90,bg,0,0,050:90:0:0:bg
50,45,wss,1,0,050:45:1:0:wss
50,45,wsf,1,0,050:45:1:0:wsf
50,45,txt,1,0,050:45:1:0:txt
50,45,ph,1,0,050:45:1:0:ph
50,90,txt,0,0,050:90:0:0:txt
50,0,nm,0,1,050:00:0:1:nm
51,45,bg,1,0,051:45:1:0:bg
51,90,wss,1,0,051:90:1:0:wss
51,45,cl,1,0,051:45:1:0:cl
51,45,nm,1,0,051:45:1:0:nm
51,45,nm,1,1,051:45:1:1:nm
51,45,ph,1,0,051:45:1:0:ph
51,45,txt,1,0,051:45:1:0:txt
51,45,wsf,1,0,051:45:1:0:wsf
51,45,wss,1,0,051:45:1:0:wss
51,90,bg,0,0,051:90:0:0:bg
51,90,cl,0,0,051:90:0:0:cl
51,45,wss,0,0,051:45:0:0:wss
51,90,nm,0,0,051:90:0:0:nm
51,90,ph,0,0,051:90:0:0:ph
51,90,txt,0,0,051:90:0:0:txt
51,90,wsf,0,0,051:90:0:0:wsf
51,90,wss,0,0,051:90:0:0:wss
51,90,bg,1,0,051:90:1:0:bg
51,90,cl,1,0,051:90:1:0:cl
51,90,nm,1,0,051:90:1:0:nm
51,90,nm,1,1,051:90:1:1:nm
51,90,ph,1,0,051:90:1:0:ph
51,90,nm,0,1,051:90:0:1:nm
51,90,txt,1,0,051:90:1:0:txt
51,45,wsf,0,0,051:45:0:0:wsf
51,45,ph,0,0,051:45:0:0:ph
51,0,bg,0,0,051:00:0:0:bg
51,0,cl,0,0,051:00:0:0:cl
51,0,nm,0,0,051:00:0:0:nm
51,0,nm,0,1,051:00:0:1:nm
51,0,ph,0,0,051:00:0:0:ph
51,0,txt,0,0,051:00:0:0:txt
51,0,wsf,0,0,051:00:0:0:wsf
51,0,wss,0,0,051:00:0:0:wss
51,0,bg,1,0,051:00:1:0:bg
51,45,txt,0,0,051:45:0:0:txt
51,0,cl,1,0,051:00:1:0:cl
51,0,nm,1,1,051:00:1:1:nm
51,0,ph,1,0,051:00:1:0:ph
51,0,txt,1,0,051:00:1:0:txt
51,0,wsf,1,0,051:00:1:0:wsf
51,0,wss,1,0,051:00:1:0:wss
51,45,bg,0,0,051:45:0:0:bg
51,45,cl,0,0,051:45:0:0:cl
51,45,nm,0,0,051:45:0:0:nm
51,45,nm,0,1,051:45:0:1:nm
51,0,nm,1,0,051:00:1:0:nm
51,90,wsf,1,0,051:90:1:0:wsf
52,0,cl,0,0,052:00:0:0:cl
52,90,wss,1,0,052:90:1:0:wss
52,45,txt,0,0,052:45:0:0:txt
52,45,ph,0,0,052:45:0:0:ph
52,45,nm,0,1,052:45:0:1:nm
52,45,nm,0,0,052:45:0:0:nm
52,45,cl,0,0,052:45:0:0:cl
52,45,bg,0,0,052:45:0:0:bg
52,0,wss,1,0,052:00:1:0:wss
52,0,wsf,1,0,052:00:1:0:wsf
52,0,txt,1,0,052:00:1:0:txt
52,45,wsf,0,0,052:45:0:0:wsf
52,0,ph,1,0,052:00:1:0:ph
52,0,nm,1,0,052:00:1:0:nm
52,0,cl,1,0,052:00:1:0:cl
52,0,bg,1,0,052:00:1:0:bg
52,0,wss,0,0,052:00:0:0:wss
52,0,wsf,0,0,052:00:0:0:wsf
52,0,txt,0,0,052:00:0:0:txt
52,0,ph,0,0,052:00:0:0:ph
52,0,nm,0,1,052:00:0:1:nm
52,0,nm,0,0,052:00:0:0:nm
52,0,nm,1,1,052:00:1:1:nm
52,45,wss,0,0,052:45:0:0:wss
52,45,bg,1,0,052:45:1:0:bg
52,45,cl,1,0,052:45:1:0:cl
52,90,wsf,1,0,052:90:1:0:wsf
52,90,txt,1,0,052:90:1:0:txt
52,90,ph,1,0,052:90:1:0:ph
52,90,nm,1,1,052:90:1:1:nm
52,90,nm,1,0,052:90:1:0:nm
52,90,cl,1,0,052:90:1:0:cl
52,90,bg,1,0,052:90:1:0:bg
52,90,wss,0,0,052:90:0:0:wss
52,90,wsf,0,0,052:90:0:0:wsf
52,90,txt,0,0,052:90:0:0:txt
52,90,ph,0,0,052:90:0:0:ph
52,90,nm,0,1,052:90:0:1:nm
52,90,nm,0,0,052:90:0:0:nm
52,90,cl,0,0,052:90:0:0:cl
52,90,bg,0,0,052:90:0:0:bg
52,45,wss,1,0,052:45:1:0:wss
52,45,wsf,1,0,052:45:1:0:wsf
52,45,txt,1,0,052:45:1:0:txt
52,45,ph,1,0,052:45:1:0:ph
52,45,nm,1,1,052:45:1:1:nm
52,45,nm,1,0,052:45:1:0:nm
52,0,bg,0,0,052:00:0:0:bg
53,90,wss,1,0,053:90:1:0:wss
53,45,bg,1,0,053:45:1:0:bg
53,90,ph,1,0,053:90:1:0:ph
53,45,nm,0,0,053:45:0:0:nm
53,45,cl,0,0,053:45:0:0:cl
53,45,bg,0,0,053:45:0:0:bg
53,0,wss,1,0,053:00:1:0:wss
53,0,wsf,1,0,053:00:1:0:wsf
53,0,txt,1,0,053:00:1:0:txt
53,0,ph,1,0,053:00:1:0:ph
53,0,nm,1,1,053:00:1:1:nm
53,0,nm,1,0,053:00:1:0:nm
53,45,nm,0,1,053:45:0:1:nm
53,0,cl,1,0,053:00:1:0:cl
53,0,wss,0,0,053:00:0:0:wss
53,0,wsf,0,0,053:00:0:0:wsf
53,0,txt,0,0,053:00:0:0:txt
53,0,ph,0,0,053:00:0:0:ph
53,0,nm,0,1,053:00:0:1:nm
53,0,nm,0,0,053:00:0:0:nm
53,0,cl,0,0,053:00:0:0:cl
53,0,bg,0,0,053:00:0:0:bg
53,90,txt,1,0,053:90:1:0:txt
53,0,bg,1,0,053:00:1:0:bg
53,45,ph,0,0,053:45:0:0:ph
53,90,wsf,1,0,053:90:1:0:wsf
53,45,wsf,0,0,053:45:0:0:wsf
53,45,txt,0,0,053:45:0:0:txt
53,90,nm,1,0,053:90:1:0:nm
53,90,cl,1,0,053:90:1:0:cl
53,90,bg,1,0,053:90:1:0:bg
53,90,wss,0,0,053:90:0:0:wss
53,90,wsf,0,0,053:90:0:0:wsf
53,90,txt,0,0,053:90:0:0:txt
53,90,ph,0,0,053:90:0:0:ph
53,90,nm,0,1,053:90:0:1:nm
53,90,nm,0,0,053:90:0:0:nm
53,90,nm,1,1,053:90:1:1:nm
53,90,bg,0,0,053:90:0:0:bg
53,45,wss,1,0,053:45:1:0:wss
53,45,wsf,1,0,053:45:1:0:wsf
53,45,txt,1,0,053:45:1:0:txt
53,45,ph,1,0,053:45:1:0:ph
53,45,nm,1,1,053:45:1:1:nm
53,45,nm,1,0,053:45:1:0:nm
53,45,cl,1,0,053:45:1:0:cl
53,45,wss,0,0,053:45:0:0:wss
53,90,cl,0,0,053:90:0:0:cl
54,90,nm,0,1,054:90:0:1:nm
54,90,nm,0,0,054:90:0:0:nm
54,90,cl,0,0,054:90:0:0:cl
54,45,ph,1,0,054:45:1:0:ph
54,45,wss,1,0,054:45:1:0:wss
54,45,wsf,1,0,054:45:1:0:wsf
54,45,txt,1,0,054:45:1:0:txt
54,90,ph,0,0,054:90:0:0:ph
54,90,bg,0,0,054:90:0:0:bg
54,90,txt,0,0,054:90:0:0:txt
54,90,nm,1,0,054:90:1:0:nm
54,90,wss,0,0,054:90:0:0:wss
54,90,bg,1,0,054:90:1:0:bg
54,90,cl,1,0,054:90:1:0:cl
54,90,nm,1,1,054:90:1:1:nm
54,90,ph,1,0,054:90:1:0:ph
54,90,txt,1,0,054:90:1:0:txt
54,90,wsf,1,0,054:90:1:0:wsf
54,90,wss,1,0,054:90:1:0:wss
54,45,nm,1,1,054:45:1:1:nm
54,90,wsf,0,0,054:90:0:0:wsf
54,45,cl,1,0,054:45:1:0:cl
54,45,nm,1,0,054:45:1:0:nm
54,45,wss,0,0,054:45:0:0:wss
54,0,bg,0,0,054:00:0:0:bg
54,0,cl,0,0,054:00:0:0:cl
54,45,bg,1,0,054:45:1:0:bg
54,0,nm,0,0,054:00:0:0:nm
54,0,nm,0,1,054:00:0:1:nm
54,0,ph,0,0,054:00:0:0:ph
54,0,txt,0,0,054:00:0:0:txt
54,0,wsf,0,0,054:00:0:0:wsf
54,0,bg,1,0,054:00:1:0:bg
54,0,cl,1,0,054:00:1:0:cl
54,0,nm,1,0,054:00:1:0:nm
54,0,nm,1,1,054:00:1:1:nm
54,0,wss,0,0,054:00:0:0:wss
54,0,txt,1,0,054:00:1:0:txt
54,0,wsf,1,0,054:00:1:0:wsf
54,0,wss,1,0,054:00:1:0:wss
54,45,bg,0,0,054:45:0:0:bg
54,45,cl,0,0,054:45:0:0:cl
54,45,nm,0,0,054:45:0:0:nm
54,45,nm,0,1,054:45:0:1:nm
54,45,ph,0,0,054:45:0:0:ph
54,45,txt,0,0,054:45:0:0:txt
54,0,ph,1,0,054:00:1:0:ph
54,45,wsf,0,0,054:45:0:0:wsf
55,45,ph,0,0,055:45:0:0:ph
55,0,txt,1,0,055:00:1:0:txt
55,0,wsf,1,0,055:00:1:0:wsf
55,0,wss,1,0,055:00:1:0:wss
55,45,nm,0,1,055:45:0:1:nm
55,45,cl,0,0,055:45:0:0:cl
55,45,nm,0,0,055:45:0:0:nm
55,0,ph,1,0,055:00:1:0:ph
55,45,bg,0,0,055:45:0:0:bg
55,0,nm,1,1,055:00:1:1:nm
55,0,bg,0,0,055:00:0:0:bg
55,0,cl,1,0,055:00:1:0:cl
55,0,bg,1,0,055:00:1:0:bg
55,0,wss,0,0,055:00:0:0:wss
55,0,wsf,0,0,055:00:0:0:wsf
55,0,txt,0,0,055:00:0:0:txt
55,0,ph,0,0,055:00:0:0:ph
55,0,nm,0,1,055:00:0:1:nm
55,0,nm,0,0,055:00:0:0:nm
55,0,cl,0,0,055:00:0:0:cl
55,45,txt,0,0,055:45:0:0:txt
55,0,nm,1,0,055:00:1:0:nm
55,45,wsf,0,0,055:45:0:0:wsf
55,90,cl,0,0,055:90:0:0:cl
55,45,bg,1,0,055:45:1:0:bg
55,45,wss,0,0,055:45:0:0:wss
55,90,wss,1,0,055:90:1:0:wss
55,90,wsf,1,0,055:90:1:0:wsf
55,90,ph,1,0,055:90:1:0:ph
55,90,nm,1,1,055:90:1:1:nm
